,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,runtime
7581,168098,Cell,2016-07-06,"['Horror', 'Science Fiction', 'Thriller']",English,4.7,959,16.068,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",98
7582,10618,Once Upon a Time in China II,1992-04-16,"['Action', 'Comedy']",Cantonese,7.1,206,13.062,"Wong Fei-Hung faces the White Lotus Society, a fanatical cult seeking to drive the Europeans out of China through violence, even attacking Chinese who follow Western ways. Wong must also defend Dr. Sun Yat Sen, a revolutionary, from the military.",113
7583,376570,Hush,2016-03-12,"['Horror', 'Thriller']",English,6.7,4213,13.517,A deaf woman is stalked by a psychotic killer in her secluded home.,82
7584,417047,Barbie & Her Sisters in a Puppy Chase,2016-10-04,"['Family', 'Animation']",English,6.9,119,14.818,"Barbie and her sisters go to an island paradise for a dance competition, but they must work together as a team to find their pets after their furry friends go missing at a horse festival.",75
7585,12403,A Perfect Getaway,2009-06-08,"['Thriller', 'Mystery', 'Adventure']",English,6.3,1095,12.813,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",98
7586,10400,The Hurricane,1999-09-17,['Drama'],English,7.4,1220,13.762,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",146
7587,6916,"Watch Out, We're Mad",1974-03-29,"['Action', 'Comedy']",Italian,7.4,708,12.311,"After a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.",98
7588,12924,The Place Promised in Our Early Days,2004-11-20,"['Animation', 'Adventure', 'Drama', 'Romance', 'Science Fiction']",Japanese,6.5,441,16.012,"In a post-war alternative timeline, Japan is divided into the North, controlled by the Union, and the South, controlled by the United States. A mysterious high tower rises within the borders of the Union. Three high school students promise to cross the border with a self-built airplane and unravel the secret of the tower.",90
7589,22509,The Devil's Arithmetic,1999-03-28,"['TV Movie', 'Drama', 'Thriller', 'Fantasy']",English,7.0,82,19.022,"An American-born Jewish adolescent, Hannah Stern is uninterested in the culture, faith and customs of her relatives. However, she begins to revaluate her heritage when she has a supernatural experience that transports her back to a Nazi death camp in 1941. There she meets a young girl named Rivkah, a fellow captive in the camp. As Rivkah and Hannah struggle to survive in the face of daily atrocities, they form an unbreakable bond.",95
7590,16858,All That Jazz,1979-12-16,['Drama'],English,7.4,394,11.561,"Joe Gideon is at the top of the heap, one of the most successful directors and choreographers in musical theater. But he can feel his world slowly collapsing around him - his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",123
7591,11313,Hearts in Atlantis,2001-09-07,['Drama'],English,6.8,451,11.561,A widowed mother and her son change when a mysterious stranger enters their lives.,101
7592,245703,Midnight Special,2016-02-12,"['Adventure', 'Drama', 'Science Fiction']",English,6.2,1708,10.566,A father and son go on the run after the dad learns his child possesses special powers.,112
7593,492611,The Turning,2020-01-23,"['Horror', 'Thriller']",English,5.8,879,13.575,"A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect there’s more to their house than what meets the eye.",94
7594,14367,Adventures in Babysitting,1987-07-01,['Comedy'],English,6.9,564,14.06,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",102
7595,9913,The Skeleton Key,2005-07-29,"['Drama', 'Horror', 'Mystery', 'Thriller']",English,6.6,1839,17.512,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,104
7596,25853,Dahmer,2002-06-21,"['Crime', 'Drama', 'Thriller']",English,5.3,257,10.06,"On February 15, 1992 in Milwaukee, Wisconsin, Jeffrey Dahmer, one of the world's most infamous serial killers, was convicted of 15 counts of murder and sentenced to 937 years in federal prison. This movie is based on events from his life.",101
7597,583406,Judas and the Black Messiah,2021-02-12,"['Drama', 'History']",English,7.4,1254,16.33,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,126
7598,243,High Fidelity,2000-03-17,"['Drama', 'Comedy', 'Romance', 'Music']",English,7.1,1703,14.059,"When record store owner and compulsive list-compiler Rob Gordon gets dumped by his long-time girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in order to figure out what went wrong. As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood.",113
7599,136080,Escape,2012-09-28,"['Action', 'History']",Norwegian,5.9,102,12.062,"Ten years after the Black Death devastated the country, a poor family sets out on a journey to search for better living conditions. In a deserted mountain pass, they are attacked by a gang of ruthless killer thieves. The only one spared is 19 year old Signe. She is taken prisoner, and the gang brings her back to their camp. Here, she soon learns that they have a fate worse than death in store for her, and realises that her only hope is to escape.",76
7600,303991,Demolition,2015-04-08,"['Comedy', 'Drama']",English,6.8,1897,13.813,An emotionally desperate investment banker finds hope through a woman he meets.,101
7601,146227,Getaway,2013-08-29,"['Action', 'Crime']",English,5.1,565,11.312,"Former race car driver Brent Magna is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",90
7602,138122,Student of the Year,2012-10-19,"['Comedy', 'Drama', 'Music']",Hindi,5.8,139,12.562,Several alumni reminisce about their final year at St. Theresa's College and the events that shaped their lives.,146
7603,611213,The Prom,2020-12-02,"['Romance', 'Comedy']",English,6.2,616,12.078,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",132
7604,361931,Ronaldo,2015-11-09,"['Documentary', 'History']",English,6.9,320,11.064,"Filmed over 14 months with unprecedented access into the inner circle of the man and the sport, this is the first official and fully authorised film of one of the most celebrated figures in football.  For the first time ever, the world gets vividly candid and un-paralleled, behind-closed-doors access to the footballer, father, family-man and friend in this moving & fascinating documentary. Through in-depth conversations, state of the art football footage and never before seen archival footage, the film gives an astonishing insight into the sporting and personal life of triple Ballon D'Or winner Cristiano Ronaldo at the peak of his career.  From the makers of ‘Senna’ and ‘Amy’, Ronaldo takes audiences on an intimate and revealing journey of what it’s like to live as an iconic athlete in the eye of the storm.",92
7605,922902,Vertigo,2016-08-10,['Drama'],English,2.0,1,10.093,One Person on the street does not vertigo when suddenly something happens to him,6
7606,10313,The Men Who Stare at Goats,2009-10-17,"['Comedy', 'War']",English,6.0,1981,15.009,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",94
7607,554241,Playing with Fire,2019-11-08,"['Family', 'Comedy']",English,6.8,590,13.821,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,96
7608,438808,White Boy Rick,2018-09-14,"['Crime', 'Drama']",English,6.3,926,14.267,"The story of a teenager, Richard Wershe Jr., who became an undercover informant for the police during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",111
7609,526973,Target Number One,2020-07-10,"['Thriller', 'Crime']",English,6.3,104,10.824,"Ex heroin junkie, Daniel Léger, gets involved in a drug deal with the wrong people for the wrong reasons. When the deal goes sour, Daniel gets thrown into a Thai prison and slapped with a 100-year sentence. While he tries to survive his Bangkok incarceration, the news of his conviction captures the attention of Globe and Mail journalist Victor Malarek, who decides to go after the shady undercover cops responsible for wrongly accusing Daniel.",135
7610,64586,Sleeping Beauty,2011-06-10,"['Drama', 'Romance']",English,5.4,541,13.06,"A haunting erotic fairytale about Lucy, a young University student drawn into a mysterious hidden world of beauty and desire.",102
7611,269795,2:22,2017-06-29,"['Science Fiction', 'Mystery', 'Thriller', 'Romance']",English,6.0,1329,12.815,"Two planes almost collide after a blinding flash of light paralyzes air traffic controller Dylan Branson for a few seconds. Suspended from his job, Dylan starts to notice an ominous pattern of sounds and events that repeats itself in exactly the same manner every day, ending precisely at 2:22 p.m. Also drawn into a complex relationship with a woman, Dylan must figure out a way to break the power of the past and take control of time itself.",99
7612,41210,The Switch,2010-05-11,"['Comedy', 'Romance', 'Drama']",English,6.2,1693,11.76,"Kassie is a smart, fun-loving single woman who, despite her neurotic best friend Wally’s objections, decides it’s time to have a baby – even if it means doing it herself…with a little help from a charming sperm donor. But, unbeknownst to her, Kassie’s plans go awry because of a last-minute switch that isn’t discovered until seven years later… when Wally gets acquainted with Kassie’s cute – though slightly neurotic – son.",101
